customer_id,recency_days,frequency,monetary,first_order,country,channel,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,segment
C50449,189,4,438.26,2023-01-01,Spain,Organic Search,731,109.565,2,5,3,10,At Risk
C50450,38,1,121.86,2024-11-24,Germany,Referral,38,121.86,4,1,1,6,New / Promising
C50452,252,1,55.79,2024-04-24,Germany,Organic Search,252,55.79,2,1,1,4,Hibernating
C50453,36,3,976.7199999999999,2024-03-25,France,Paid Social,282,325.5733333333333,4,4,5,13,Champions
C50455,184,1,368.5,2024-07-01,Austria,Organic Search,184,368.5,2,1,3,6,Hibernating
C50457,18,4,979.32,2023-02-05,France,Paid Social,696,244.83,5,5,5,15,Champions
C50458,534,1,16.6,2023-07-17,Germany,Organic Search,534,16.6,1,1,1,3,Hibernating
C50460,70,4,2108.3500000000004,2023-03-22,Germany,Paid Social,651,527.0875000000001,3,5,5,13,Loyal
C50461,75,3,1089.69,2023-09-28,Germany,Paid Social,461,363.23,3,4,5,12,Loyal
C50464,531,1,945.36,2023-07-20,Germany,Organic Search,531,945.36,1,1,4,6,Can't Lose Them
C50465,352,1,47.45,2024-01-15,Germany,Paid Social,352,47.45,1,1,1,3,Hibernating
C50466,3,1,64.82,2024-12-29,Austria,Email,3,64.82,5,1,1,7,New / Promising
C50468,14,1,187.54,2024-12-18,Netherlands,Referral,14,187.54,5,1,2,8,New / Promising
C50470,31,1,272.32,2024-12-01,France,Organic Search,31,272.32,4,1,2,7,New / Promising
C50471,114,1,719.1899999999999,2024-09-09,Germany,Organic Search,114,719.1899999999999,3,1,4,8,Needs Attention
C50472,100,3,251.84,2023-11-23,Germany,Organic Search,405,83.94666666666667,3,4,2,9,Potential Loyal
C50474,313,2,542.0799999999999,2024-02-20,France,Paid Social,316,271.03999999999996,1,3,3,7,At Risk
C50475,35,1,6.43,2024-11-27,Germany,Organic Search,35,6.43,4,1,1,6,New / Promising
C50476,30,4,1466.98,2023-09-17,France,Referral,472,366.745,4,5,5,14,Champions
C50478,83,11,2850.28,2023-05-04,Germany,Email,608,259.11636363636364,3,5,5,13,Loyal
C50479,1,3,299.03,2024-11-26,Netherlands,Referral,36,99.67666666666666,5,4,3,12,Loyal
C50482,151,1,382.58,2024-08-03,Austria,Direct,151,382.58,2,1,3,6,Hibernating
C50483,371,1,30.56,2023-12-27,Germany,Paid Social,371,30.56,1,1,1,3,Hibernating
C50484,137,1,111.31,2024-08-17,Netherlands,Organic Search,137,111.31,2,1,1,4,Hibernating
C50486,72,2,157.97,2024-08-16,Germany,Organic Search,138,78.985,3,3,2,8,Potential Loyal
C50487,605,3,1929.94,2023-01-11,Spain,Paid Social,721,643.3133333333334,1,4,5,10,At Risk
C50489,164,5,986.68,2023-03-12,Germany,Paid Social,661,197.33599999999998,2,5,5,12,At Risk
C50491,136,4,711.0799999999999,2024-03-12,Austria,Organic Search,295,177.76999999999998,2,5,4,11,At Risk
C50493,38,3,665.36,2023-04-07,Germany,Paid Social,635,221.78666666666666,4,4,4,12,Champions
C50494,228,2,1835.1899999999998,2023-02-23,Germany,Referral,678,917.5949999999999,2,3,5,10,At Risk
C50495,4,4,593.5899999999999,2023-04-30,Netherlands,Email,612,148.39749999999998,5,5,4,14,Champions
C50496,130,3,1407.3899999999999,2023-09-27,Germany,Organic Search,462,469.12999999999994,3,4,5,12,Loyal
C50497,39,1,164.93,2024-11-23,Germany,Email,39,164.93,4,1,2,7,New / Promising
C50498,39,1,184.17,2024-11-23,Austria,Organic Search,39,184.17,4,1,2,7,New / Promising
C50499,26,2,112.18,2023-12-03,Germany,Email,395,56.09,4,3,1,8,New / Promising
C50500,14,8,1451.15,2023-08-06,Germany,Email,514,181.39375,5,5,5,15,Champions
C50502,34,1,13.18,2024-11-28,France,Email,34,13.18,4,1,1,6,New / Promising
C50504,121,1,351.70000000000005,2024-09-02,Spain,Referral,121,351.70000000000005,3,1,3,7,Needs Attention
C50505,63,4,375.32,2024-08-27,Germany,Paid Social,127,93.83,3,5,3,11,Loyal
C50506,33,3,505.71999999999997,2023-04-18,Germany,Email,624,168.57333333333332,4,4,3,11,Loyal
C50507,158,1,258.48,2024-07-27,France,Paid Social,158,258.48,2,1,2,5,Hibernating
C50508,299,2,409.46,2023-03-13,Germany,Referral,660,204.73,1,3,3,7,At Risk
C50509,163,4,903.22,2023-08-05,France,Referral,515,225.805,2,5,4,11,At Risk
C50510,115,1,59.31,2024-09-08,Italy,Organic Search,115,59.31,3,1,1,5,Needs Attention
C50511,456,1,158.64,2023-10-03,France,Organic Search,456,158.64,1,1,2,4,Hibernating
C50513,37,1,378.2,2024-11-25,Italy,Organic Search,37,378.2,4,1,3,8,New / Promising
C50514,470,2,307.23,2023-02-17,Germany,Paid Social,684,153.615,1,3,3,7,At Risk
C50515,40,1,171.16,2024-11-22,Italy,Organic Search,40,171.16,4,1,2,7,New / Promising
C50516,38,5,2206.28,2024-04-13,France,Email,263,441.25600000000003,4,5,5,14,Champions
C50518,229,3,491.87,2023-06-26,Italy,Organic Search,555,163.95666666666668,2,4,3,9,At Risk
C50519,701,1,270.34000000000003,2023-01-31,France,Email,701,270.34000000000003,1,1,2,4,Hibernating
C50520,16,4,524.69,2024-10-21,France,Paid Social,72,131.1725,5,5,3,13,Loyal
C50521,403,1,17.42,2023-11-25,Germany,Paid Social,403,17.42,1,1,1,3,Hibernating
C50522,648,1,63.62,2023-03-25,Netherlands,Referral,648,63.62,1,1,1,3,Hibernating
C50524,264,3,703.44,2023-09-12,Germany,Email,477,234.48000000000002,1,4,4,9,At Risk
C50525,220,1,18.65,2024-05-26,Netherlands,Organic Search,220,18.65,2,1,1,4,Hibernating
C50526,625,1,738.87,2023-04-17,Netherlands,Organic Search,625,738.87,1,1,4,6,Can't Lose Them
C50531,38,1,364.62,2024-11-24,Germany,Organic Search,38,364.62,4,1,3,8,New / Promising
C50533,166,3,449.01,2023-03-08,Germany,Referral,665,149.67,2,4,3,9,At Risk
C50534,14,3,289.15,2024-06-12,Germany,Direct,203,96.38333333333333,5,4,2,11,Potential Loyal
C50535,34,2,249.98,2024-10-04,Netherlands,Organic Search,89,124.99,4,3,2,9,Potential Loyal
C50536,38,2,158.59,2024-09-02,Germany,Email,121,79.295,4,3,2,9,Potential Loyal
C50537,2,2,334.24,2024-11-24,Italy,Organic Search,38,167.12,5,3,3,11,Loyal
C50538,28,8,1835.19,2023-07-22,Spain,Direct,529,229.39875,4,5,5,14,Champions
C50539,106,4,1486.78,2023-11-26,Netherlands,Organic Search,402,371.695,3,5,5,13,Loyal
C50540,4,6,698.25,2024-12-19,Italy,Email,13,116.375,5,5,4,14,Champions
C50541,310,3,1058.11,2023-06-27,Spain,Organic Search,554,352.7033333333333,1,4,5,10,At Risk
C50542,4,3,921.92,2024-10-03,Germany,Email,90,307.3066666666667,5,4,4,13,Champions
C50543,396,2,895.31,2023-08-07,Austria,Email,513,447.655,1,3,4,8,At Risk
C50544,16,1,28.62,2024-12-16,Germany,Paid Social,16,28.62,5,1,1,7,New / Promising
C50545,34,1,106.76,2024-11-28,Netherlands,Referral,34,106.76,4,1,1,6,New / Promising
C50546,336,2,292.52,2023-05-01,France,Direct,611,146.26,1,3,2,6,At Risk
C50547,361,1,145.1,2024-01-06,Germany,Direct,361,145.1,1,1,2,4,Hibernating
C50548,255,2,191.71,2023-08-14,Germany,Paid Social,506,95.855,2,3,2,7,At Risk
C50549,296,3,926.0300000000001,2023-06-11,Italy,Referral,570,308.6766666666667,1,4,4,9,At Risk
C50550,61,1,99.37,2024-11-01,Germany,Email,61,99.37,3,1,1,5,Needs Attention
C50551,11,3,335.31,2023-03-19,Germany,Email,654,111.77,5,4,3,12,Loyal
C50554,7,1,76.29,2024-12-25,Spain,Organic Search,7,76.29,5,1,1,7,New / Promising
C50556,45,1,149.86,2024-11-17,France,Organic Search,45,149.86,4,1,2,7,New / Promising
C50557,529,2,320.58,2023-05-24,Germany,Organic Search,588,160.29,1,3,3,7,At Risk
C50558,93,1,64.89,2024-09-30,Germany,Organic Search,93,64.89,3,1,1,5,Needs Attention
C50559,100,1,19.89,2024-09-23,France,Organic Search,100,19.89,3,1,1,5,Needs Attention
C50560,576,1,64.73,2023-06-05,Austria,Referral,576,64.73,1,1,1,3,Hibernating
C50561,176,1,58.519999999999996,2024-07-09,Austria,Paid Social,176,58.519999999999996,2,1,1,4,Hibernating
C50563,73,1,623.9100000000001,2024-10-20,Netherlands,Referral,73,623.9100000000001,3,1,4,8,Needs Attention
C50564,36,5,624.96,2023-10-18,France,Direct,441,124.992,4,5,4,13,Champions
C50565,6,1,293.87,2024-12-26,France,Direct,6,293.87,5,1,2,8,New / Promising
C50566,292,1,21.97,2024-03-15,France,Referral,292,21.97,1,1,1,3,Hibernating
C50570,497,1,224.20000000000002,2023-08-23,France,Direct,497,224.20000000000002,1,1,2,4,Hibernating
C50571,7,3,342.72,2024-11-22,Germany,Paid Social,40,114.24000000000001,5,4,3,12,Loyal
C50572,14,3,1156.23,2024-09-28,Germany,Direct,95,385.41,5,4,5,14,Champions
C50573,376,1,333.38,2023-12-22,France,Referral,376,333.38,1,1,3,5,Hibernating
C50574,304,1,131.74,2024-03-03,France,Referral,304,131.74,1,1,2,4,Hibernating
C50576,281,1,60.73,2024-03-26,Austria,Paid Social,281,60.73,1,1,1,3,Hibernating
C50577,169,3,598.73,2024-04-28,Germany,Paid Social,248,199.57666666666668,2,4,4,10,At Risk
C50578,268,2,372.6,2023-03-13,Netherlands,Email,660,186.3,1,3,3,7,At Risk
C50579,77,2,471.4,2024-06-25,Netherlands,Referral,190,235.7,3,3,3,9,Loyal
C50581,3,5,1283.47,2023-07-29,Germany,Direct,522,256.694,5,5,5,15,Champions
C50582,403,1,697.26,2023-11-25,Germany,Email,403,697.26,1,1,4,6,Can't Lose Them
C50583,20,6,1151.92,2023-01-20,Germany,Direct,712,191.98666666666668,5,5,5,15,Champions
C50584,9,3,1172.45,2024-09-27,Austria,Organic Search,96,390.81666666666666,5,4,5,14,Champions
C50587,238,2,1363.4799999999998,2024-03-31,Germany,Email,276,681.7399999999999,2,3,5,10,At Risk
C50588,259,2,327.89,2023-06-09,Netherlands,Organic Search,572,163.945,2,3,3,8,At Risk
C50589,35,4,901.88,2024-03-04,Austria,Email,303,225.47,4,5,4,13,Champions
C50591,27,3,1407.35,2024-03-16,Spain,Organic Search,291,469.1166666666666,4,4,5,13,Champions
C50592,140,1,159.0,2024-08-14,Germany,Email,140,159.0,2,1,2,5,Hibernating
C50593,16,1,209.9,2024-12-16,Germany,Referral,16,209.9,5,1,2,8,New / Promising
C50594,319,1,49.68,2024-02-17,Germany,Organic Search,319,49.68,1,1,1,3,Hibernating
C50596,279,1,284.15999999999997,2024-03-28,Spain,Organic Search,279,284.15999999999997,1,1,2,4,Hibernating
C50599,115,3,1052.7800000000002,2023-12-01,France,Email,397,350.92666666666673,3,4,5,12,Loyal
C50600,35,1,122.53,2024-11-27,Germany,Referral,35,122.53,4,1,1,6,New / Promising
C50602,162,2,113.89999999999999,2023-04-28,Germany,Referral,614,56.949999999999996,2,3,1,6,At Risk
C50604,33,1,237.45999999999998,2024-11-29,Germany,Referral,33,237.45999999999998,4,1,2,7,New / Promising
C50605,22,1,151.67,2024-12-10,Austria,Direct,22,151.67,5,1,2,8,New / Promising
C50608,18,2,192.86,2024-11-29,Austria,Organic Search,33,96.43,5,3,2,10,Potential Loyal
C50610,203,6,2042.01,2023-01-01,Germany,Paid Social,731,340.335,2,5,5,12,At Risk
C50612,188,1,275.87,2024-06-27,France,Direct,188,275.87,2,1,2,5,Hibernating
C50614,11,7,1815.19,2023-03-12,Germany,Organic Search,661,259.3128571428571,5,5,5,15,Champions
C50615,90,2,112.5,2024-05-21,Germany,Organic Search,225,56.25,3,3,1,7,Needs Attention
C50616,128,1,186.09,2024-08-26,France,Organic Search,128,186.09,3,1,2,6,Needs Attention
C50617,243,1,306.66999999999996,2024-05-03,Spain,Paid Social,243,306.66999999999996,2,1,3,6,Hibernating
C50618,18,3,498.15000000000003,2024-08-03,Germany,Direct,151,166.05,5,4,3,12,Loyal
C50621,50,1,106.56,2024-11-12,Germany,Paid Social,50,106.56,4,1,1,6,New / Promising
C50622,79,1,140.18,2024-10-14,Germany,Organic Search,79,140.18,3,1,2,6,Needs Attention
C50624,230,4,744.65,2023-03-13,France,Paid Social,660,186.1625,2,5,4,11,At Risk
C50625,18,1,92.18,2024-12-14,Netherlands,Email,18,92.18,5,1,1,7,New / Promising
C50626,56,1,82.03,2024-11-06,France,Paid Social,56,82.03,3,1,1,5,Needs Attention
C50627,55,2,1064.48,2023-05-29,Germany,Direct,583,532.24,3,3,5,11,Loyal
C50628,9,1,162.92,2024-12-23,Netherlands,Organic Search,9,162.92,5,1,2,8,New / Promising
C50629,310,1,916.48,2024-02-26,Netherlands,Referral,310,916.48,1,1,4,6,Can't Lose Them
C50631,74,2,1402.25,2024-09-17,France,Organic Search,106,701.125,3,3,5,11,Loyal
C50632,82,1,131.84,2024-10-11,Germany,Direct,82,131.84,3,1,2,6,Needs Attention
C50633,402,1,107.2,2023-11-26,Netherlands,Email,402,107.2,1,1,1,3,Hibernating
C50634,118,1,335.57,2024-09-05,Germany,Organic Search,118,335.57,3,1,3,7,Needs Attention
C50635,31,5,623.29,2024-03-07,Germany,Paid Social,300,124.65799999999999,4,5,4,13,Champions
C50636,82,1,213.98,2024-10-11,Germany,Email,82,213.98,3,1,2,6,Needs Attention
C50637,228,3,239.12,2024-02-20,Netherlands,Direct,316,79.70666666666666,2,4,2,8,At Risk
C50639,93,1,143.15,2024-09-30,Germany,Organic Search,93,143.15,3,1,2,6,Needs Attention
C50641,231,3,1168.3700000000001,2023-05-20,Spain,Organic Search,592,389.4566666666667,2,4,5,11,At Risk
C50643,193,1,234.42,2024-06-22,Netherlands,Email,193,234.42,2,1,2,5,Hibernating
C50644,151,6,1633.92,2023-03-13,Germany,Referral,660,272.32,2,5,5,12,At Risk
C50650,87,2,395.29999999999995,2024-09-28,Netherlands,Paid Social,95,197.64999999999998,3,3,3,9,Loyal
C50651,108,1,59.910000000000004,2024-09-15,France,Organic Search,108,59.910000000000004,3,1,1,5,Needs Attention
C50652,361,1,90.71,2024-01-06,Germany,Organic Search,361,90.71,1,1,1,3,Hibernating
C50653,411,1,458.17,2023-11-17,France,Organic Search,411,458.17,1,1,3,5,Hibernating
C50655,4,8,1810.94,2023-09-05,Austria,Organic Search,484,226.3675,5,5,5,15,Champions
C50657,197,1,218.35,2024-06-18,Germany,Direct,197,218.35,2,1,2,5,Hibernating
C50659,184,1,1081.27,2024-07-01,Spain,Paid Social,184,1081.27,2,1,5,8,Can't Lose Them
C50660,36,1,86.09,2024-11-26,Austria,Direct,36,86.09,4,1,1,6,New / Promising
C50661,204,1,36.25,2024-06-11,France,Organic Search,204,36.25,2,1,1,4,Hibernating
C50662,12,1,430.27,2024-12-20,Spain,Paid Social,12,430.27,5,1,3,9,New / Promising
C50663,263,2,571.02,2023-05-05,Germany,Referral,607,285.51,2,3,4,9,At Risk
C50664,248,1,249.97,2024-04-28,Netherlands,Paid Social,248,249.97,2,1,2,5,Hibernating
C50665,293,2,910.7,2023-06-04,Germany,Organic Search,577,455.35,1,3,4,8,At Risk
C50666,19,1,95.58,2024-12-13,Germany,Paid Social,19,95.58,5,1,1,7,New / Promising
C50669,13,3,281.08,2024-12-18,Italy,Paid Social,14,93.69333333333333,5,4,2,11,Potential Loyal
C50675,99,1,408.84,2024-09-24,Germany,Referral,99,408.84,3,1,3,7,Needs Attention
C50676,15,5,1561.12,2023-06-25,Germany,Paid Social,556,312.224,5,5,5,15,Champions
C50680,107,2,289.86,2023-11-23,France,Paid Social,405,144.93,3,3,2,8,Potential Loyal
C50682,593,1,110.88,2023-05-19,Germany,Referral,593,110.88,1,1,1,3,Hibernating
C50683,101,1,322.35,2024-09-22,France,Direct,101,322.35,3,1,3,7,Needs Attention
C50684,247,1,28.31,2024-04-29,Austria,Paid Social,247,28.31,2,1,1,4,Hibernating
C50685,24,1,20.48,2024-12-08,Germany,Paid Social,24,20.48,5,1,1,7,New / Promising
C50687,332,1,97.82,2024-02-04,Netherlands,Organic Search,332,97.82,1,1,1,3,Hibernating
C50689,16,4,1635.64,2024-05-16,Germany,Direct,230,408.91,5,5,5,15,Champions
C50690,30,2,420.37,2024-09-17,Netherlands,Referral,106,210.185,4,3,3,10,Loyal
C50692,3,3,985.65,2024-11-09,Germany,Organic Search,53,328.55,5,4,5,14,Champions
C50693,195,3,514.1,2023-01-05,Austria,Organic Search,727,171.36666666666667,2,4,3,9,At Risk
C50695,31,1,68.47999999999999,2024-12-01,Germany,Direct,31,68.47999999999999,4,1,1,6,New / Promising
C50697,20,6,1700.3,2024-08-22,Germany,Organic Search,132,283.3833333333333,5,5,5,15,Champions
C50699,23,3,881.9,2024-03-18,Italy,Referral,289,293.96666666666664,5,4,4,13,Champions
C50700,246,3,977.26,2023-07-10,France,Referral,541,325.75333333333333,2,4,5,11,At Risk
C50703,24,1,70.4,2024-12-08,Austria,Email,24,70.4,5,1,1,7,New / Promising
C50704,37,2,292.26,2024-11-03,Netherlands,Paid Social,59,146.13,4,3,2,9,Potential Loyal
C50706,92,4,1169.05,2024-06-21,Germany,Organic Search,194,292.2625,3,5,5,13,Loyal
C50707,108,5,1699.42,2023-12-30,Austria,Paid Social,368,339.884,3,5,5,13,Loyal
C50708,26,13,4103.17,2023-05-20,Germany,Paid Social,592,315.6284615384615,4,5,5,14,Champions
C50709,108,2,380.87,2023-11-26,Italy,Direct,402,190.435,3,3,3,9,Loyal
C50710,39,3,773.0600000000001,2024-11-15,Germany,Paid Social,47,257.68666666666667,4,4,4,12,Champions
C50711,34,1,192.12,2024-11-28,Germany,Paid Social,34,192.12,4,1,2,7,New / Promising
C50712,24,3,1396.68,2024-11-18,Spain,Email,44,465.56,5,4,5,14,Champions
C50713,32,2,400.19,2024-08-09,Germany,Email,145,200.095,4,3,3,10,Loyal
C50714,384,1,279.12,2023-12-14,Germany,Organic Search,384,279.12,1,1,2,4,Hibernating
C50716,116,2,747.06,2023-10-14,Germany,Organic Search,445,373.53,3,3,4,10,Loyal
C50717,537,1,83.86,2023-07-14,Germany,Paid Social,537,83.86,1,1,1,3,Hibernating
C50720,4,3,344.63,2024-11-22,Germany,Paid Social,40,114.87666666666667,5,4,3,12,Loyal
C50721,35,3,558.01,2024-04-12,Germany,Organic Search,264,186.00333333333333,4,4,4,12,Champions
C50722,5,2,496.18,2024-11-28,Germany,Paid Social,34,248.09,5,3,3,11,Loyal
C50724,124,2,1748.52,2023-10-09,Germany,Direct,450,874.26,3,3,5,11,Loyal
C50727,26,2,547.27,2024-08-31,Germany,Paid Social,123,273.635,4,3,4,11,Loyal
C50728,96,4,1555.11,2023-05-11,Germany,Referral,601,388.7775,3,5,5,13,Loyal
C50729,39,1,242.44,2024-11-23,Spain,Organic Search,39,242.44,4,1,2,7,New / Promising
C50730,130,2,595.1,2023-01-08,Netherlands,Organic Search,724,297.55,3,3,4,10,Loyal
C50731,18,1,135.97,2024-12-14,Germany,Organic Search,18,135.97,5,1,2,8,New / Promising
C50732,153,1,1263.87,2024-08-01,France,Organic Search,153,1263.87,2,1,5,8,Can't Lose Them
C50733,101,4,334.35,2023-07-30,Germany,Direct,521,83.5875,3,5,3,11,Loyal
C50735,467,1,77.69,2023-09-22,Spain,Email,467,77.69,1,1,1,3,Hibernating
C50736,6,1,182.3,2024-12-26,Spain,Paid Social,6,182.3,5,1,2,8,New / Promising
C50738,23,1,59.58,2024-12-09,Germany,Email,23,59.58,5,1,1,7,New / Promising
C50739,344,1,39.47,2024-01-23,Germany,Referral,344,39.47,1,1,1,3,Hibernating
C50740,475,2,725.6899999999999,2023-02-01,Germany,Email,700,362.84499999999997,1,3,4,8,At Risk
C50741,24,2,268.52,2024-11-10,Germany,Referral,52,134.26,5,3,2,10,Potential Loyal
C50742,222,1,163.75,2024-05-24,Netherlands,Organic Search,222,163.75,2,1,2,5,Hibernating
C50743,49,3,216.72,2023-11-22,Germany,Direct,406,72.24,4,4,2,10,Potential Loyal
C50745,152,1,123.03,2024-08-02,Germany,Paid Social,152,123.03,2,1,1,4,Hibernating
C50746,59,4,718.31,2024-02-07,Germany,Direct,329,179.5775,3,5,4,12,Loyal
C50748,4,1,444.06,2024-12-28,Germany,Organic Search,4,444.06,5,1,3,9,New / Promising
C50749,113,1,235.92000000000002,2024-09-10,Germany,Paid Social,113,235.92000000000002,3,1,2,6,Needs Attention
C50750,12,3,625.83,2024-11-03,Netherlands,Paid Social,59,208.61,5,4,4,13,Champions
C50751,104,3,652.93,2023-06-28,Germany,Direct,553,217.64333333333332,3,4,4,11,Loyal
C50753,31,4,1381.6100000000001,2023-04-18,France,Paid Social,624,345.40250000000003,4,5,5,14,Champions
C50754,1,1,38.379999999999995,2024-12-31,Germany,Direct,1,38.379999999999995,5,1,1,7,New / Promising
C50755,28,2,1157.97,2024-06-23,Netherlands,Email,192,578.985,4,3,5,12,Loyal
C50756,564,1,185.03,2023-06-17,Germany,Direct,564,185.03,1,1,2,4,Hibernating
C50758,17,6,1997.31,2023-01-04,Austria,Paid Social,728,332.885,5,5,5,15,Champions
C50759,234,2,1308.09,2023-08-14,Germany,Organic Search,506,654.045,2,3,5,10,At Risk
C50760,176,3,347.26,2024-06-14,Germany,Organic Search,201,115.75333333333333,2,4,3,9,At Risk
C50761,29,3,441.7,2024-09-08,Germany,Email,115,147.23333333333332,4,4,3,11,Loyal
C50762,72,1,341.61,2024-10-21,Austria,Organic Search,72,341.61,3,1,3,7,Needs Attention
C50763,248,2,859.8,2023-12-09,Netherlands,Paid Social,389,429.9,2,3,4,9,At Risk
C50764,25,5,1060.32,2024-04-28,Netherlands,Email,248,212.064,4,5,5,14,Champions
C50766,30,6,2411.43,2024-04-09,Germany,Paid Social,267,401.905,4,5,5,14,Champions
C50767,148,2,482.46999999999997,2024-05-27,France,Email,219,241.23499999999999,2,3,3,8,At Risk
C50769,24,1,43.72,2024-12-08,Austria,Organic Search,24,43.72,4,1,1,6,New / Promising
C50770,263,1,209.48000000000002,2024-04-13,Germany,Direct,263,209.48000000000002,2,1,2,5,Hibernating
C50774,426,2,3574.87,2023-01-26,Netherlands,Email,706,1787.435,1,3,5,9,At Risk
C50775,38,5,2358.22,2023-07-13,France,Referral,538,471.64399999999995,4,5,5,14,Champions
C50778,3,2,1889.83,2024-12-28,Spain,Direct,4,944.915,5,3,5,13,Loyal
C50780,79,2,103.75,2024-06-12,Netherlands,Email,203,51.875,3,3,1,7,Needs Attention
C50781,197,10,4398.12,2023-03-08,Netherlands,Paid Social,665,439.812,2,5,5,12,At Risk
C50783,250,2,356.53,2023-09-18,Germany,Referral,471,178.265,2,3,3,8,At Risk
C50784,119,2,408.62,2024-08-09,Netherlands,Organic Search,145,204.31,3,3,3,9,Loyal
C50785,25,2,853.12,2023-05-08,Germany,Organic Search,604,426.56,4,3,4,11,Loyal
C50786,232,1,25.48,2024-05-14,Germany,Paid Social,232,25.48,2,1,1,4,Hibernating
C50788,29,8,1198.02,2023-07-25,Germany,Paid Social,526,149.7525,4,5,5,14,Champions
C50790,106,1,42.66,2024-09-17,Netherlands,Paid Social,106,42.66,3,1,1,5,Needs Attention
C50791,298,2,224.11,2024-01-12,Germany,Organic Search,355,112.055,1,3,2,6,At Risk
C50792,39,10,1390.48,2023-02-07,Spain,Direct,694,139.048,4,5,5,14,Champions
C50794,379,4,482.5,2023-05-25,Spain,Paid Social,587,120.625,1,5,3,9,At Risk
C50796,37,1,586.16,2024-11-25,Germany,Organic Search,37,586.16,4,1,4,9,New / Promising
C50797,250,1,273.9,2024-04-26,Germany,Organic Search,250,273.9,2,1,2,5,Hibernating
C50798,197,1,193.69,2024-06-18,Germany,Paid Social,197,193.69,2,1,2,5,Hibernating
C50799,52,5,350.61,2024-02-09,Germany,Email,327,70.122,4,5,3,12,Loyal
C50800,76,2,47.489999999999995,2023-11-21,Germany,Organic Search,407,23.744999999999997,3,3,1,7,Needs Attention
C50801,634,1,121.46,2023-04-08,Italy,Organic Search,634,121.46,1,1,1,3,Hibernating
