order_id,order_line,order_date,customer_id,product_id,quantity,unit_price,discount_pct,unit_cost,status
O205140,1,2024-12-16,C53488,P1048,1,29.3,20.0,17.58,completed
O205723,5,2024-11-06,C53902,P1032,1,40.32,0.0,25.0,completed
O203542,1,2024-06-15,C52357,P1120,1,21.77,0.0,12.19,completed
O200641,1,24/11/2024,C50450,P1008,1,121.86,20.0,118.82,completed
O200353,1,2024-09-19,C50257,P1050,1,32.43,5.0,16.39,completed
O205749,2,2024-11-16,C53927,P1076,2,88.21,0.0,57.34,completed
O202737,1,2024-08-26,C51826,P1081,1,77.57,0.0,50.42,completed
O204487,2,2024-11-15,C53000,P1017,1,222.03,0.0,173.18,completed
O202845,1,2024-07-06,C51892,P1040,1,58.13,15.0,42.4,completed
O204637,1,2024-02-27,C53114,P1032,1,36.29,10.0,25.0,completed
O203910,1,2023-03-04,C52583,P1104,1,21.97,10.0,9.76,completed
O203446,1,"Jun 30, 2024",C52287,P1063,3,30.29,15.0,17.1,completed
O204382,3,2024-11-19,C52936,P1071,4,18.65,0.0,8.95,completed
O201210,3,16/10/2023,C50794,P1079,1,85.12,0.0,55.33,returned
O202874,4,2024-08-22,C51907,P1013,5,187.98,0.0,146.62,completed
O200955,3,"Aug 01, 2023",C50644,P1008,3,152.33,0.0,118.82,completed
O201983,1,2024-12-30,C51316,P1045,1,52.37,0.0,32.47,completed
O203513,3,2024-03-25,C52338,P1022,1,124.65,0.0,97.23,completed
O200529,1,2023-08-19,C50383,P1117,-1,26.18,5.0,15.43,returned
O201100,3,08/12/2024,C50741,P1062,1,25.63,10.0,13.67,completed
O204997,2,2024-07-31,C53378,P1096,1,10.19,0.0,4.08,completed
O205165,4,2024-11-27,C53508,P1076,2,70.57,20.0,57.34,completed
O204952,1,2024-04-23,C53339,P1010,1,107.72,5.0,88.44,completed
O203586,2,2023-05-11,C52378,P1022,5,124.65,0.0,97.23,completed
O201016,1,2024-10-02,C50697,P1038,1,30.84,5.0,20.13,completed
O200800,1,2024-12-28,C50540,P1026,3,41.43,,25.69,completed
O200431,2,2024-03-26,C50312,P1017,2,222.03,0.0,173.18,completed
O201637,1,2024-07-08,C51064,P1119,2,54.65,0.0,30.6,completed
O201077,2,2023-10-09,C50724,P1073,1,36.39,0.0,23.65,completed
O204785,2,2024-07-18,C53222,P1100,3,12.65,0.0,5.06,completed
O201638,4,2024-11-12,C51064,P1023,1,355.1,0.0,276.98,completed
O200573,2,2024-05-20,C50411,P1112,1,27.63,0.0,15.47,completed
O203312,2,2024-07-13,C52184,P1012,1,278.05,,216.88,returned
O202291,2,2024-12-09,C51532,P1108,1,12.7,20.0,6.35,completed
O205740,1,2023-06-25,C53914,P1058,1,58.4,10.0,31.15,completed
O204743,1,2024-11-05,C53187,P1015,1,222.7,5.0,182.85,completed
O203498,4,2024-12-21,C52327,P1062,1,27.06,,13.67,completed
O203916,3,2024-02-27,C52590,P1098,-1,12.2,0.0,4.88,returned
O200928,3,2023-03-13,C50624,P1022,2,124.65,0.0,97.23,completed
O204168,3,2024-02-24,C52755,P1068,1,24.21,10.0,,completed
O201632,1,2024-11-28,C51063,P1114,2,10.72,10.0,6.67,completed
O202430,2,2024-12-28,C51617,P1015,2,222.7,5.0,182.85,completed
O201058,3,2024-11-18,C50712,P1066,2,47.32,0.0,22.71,completed
O201471,3,2024-10-06,C50966,P1009,1,179.6,0.0,140.09,completed
O201005,1,2024-12-02,C50690,P1100,1,10.12,20.0,5.06,completed
O201458,2,2024-06-30,C50955,P1093,4,15.34,0.0,6.14,completed
O205110,2,2024-09-28,C53471,P1114,5,11.91,0.0,6.67,completed
O202141,1,2024-08-17,C51428,P1107,1,12.43,0.0,4.97,completed
O201167,5,2024-12-28,C50778,P1015,1,234.42,0.0,182.85,completed
O201859,2,2024-12-20,C51222,P1013,2,131.59,30.0,146.62,completed
O203483,1,2024-11-26,C52314,P1043,1,31.88,10.0,21.96,completed
O204832,4,2024-09-08,C53258,P1010,1,107.72,5.0,88.44,completed
O203514,2,2023-01-03,C52338,P1114,1,8.34,30.0,6.67,completed
O202917,4,2023-11-25,C51928,P1049,3,31.46,30.0,21.58,completed
O202689,2,"Oct 31, 2024",C51802,P1114,2,11.91,0.0,6.67,completed
O201936,3,2024-08-27,C51280,P1032,2,38.3,5.0,25.0,completed
O205502,2,2024-05-12,C53743,P1020,1,167.54,5.0,137.56,completed
O201328,1,"Oct 16, 2023",C50872,P1023,1,319.59,10.0,276.98,completed
O205462,1,27/12/2024,C53713,P1036,2,78.19,10.0,53.87,returned
O205258,3,2024-02-16,C53571,P1029,1,60.73,0.0,37.65,completed
O200634,1,14/12/2023,C50448,P1028,1,41.52,30.0,36.77,completed
O205465,2,21/12/2024,C53713,P1090,3,77.14,0.0,50.14,completed
O205134,1,2024-12-01,C53481,P1040,1,47.87,30.0,42.4,completed
O201398,1,09/12/2024,C50921,P1070,4,24.3,20.0,14.58,completed
O201250,5,06/12/2024,C50816,P1073,1,32.75,10.0,23.65,completed
O200525,1,2024-11-24,C50381,P1032,1,36.29,10.0,25.0,returned
O204833,1,2024-11-02,C53258,P1035,1,67.22,0.0,41.68,completed
O203583,1,2024-11-02,C52376,P1044,1,55.48,0.0,34.4,returned
O203807,3,2023-03-26,C52518,P1007,1,175.03,10.0,151.69,completed
O202185,1,2024-12-03,C51454,P1105,2,8.76,30.0,5.0,completed
O203358,1,23/09/2024,C52215,P1037,1,46.67,0.0,28.94,completed
O203407,1,"Dec 06, 2024",C52253,P1021,3,131.0,20.0,127.73,completed
O201206,1,2023-04-05,C50792,P1032,2,40.32,0.0,25.0,completed
O203063,1,14/07/2024,C52013,P1008,1,152.33,0.0,118.82,completed
O203500,1,2024-08-12,C52328,P1080,1,45.81,10.0,33.09,completed
O202477,3,"Oct 29, 2023",C51646,P1032,1,40.32,0.0,25.0,completed
O200130,1,2024-11-17,C50093,P1030,2,61.28,0.0,,completed
O200074,1,30/11/2024,C50053,P1085,2,18.76,40.0,20.32,completed
O202305,1,2024-07-20,C51546,P1034,-1,32.89,0.0,20.39,returned
O204567,1,2024-04-21,C53065,P1037,1,46.67,0.0,28.94,completed
O204392,1,2023-12-07,C52940,P1016,3,79.1,30.0,88.14,completed
O200867,2,2024-12-12,C50583,P1098,1,10.98,10.0,4.88,completed
O203808,2,2023-03-14,C52519,P1083,2,49.42,0.0,32.12,completed
O204316,3,2023-01-04,C52874,P1015,1,210.98,10.0,182.85,completed
O201524,1,2024-12-28,C50987,P1025,2,37.89,5.0,24.73,completed
O201238,2,"Jul 20, 2024",C50809,P1008,1,152.33,,118.82,completed
O200805,2,2024-02-26,C50541,P1110,2,10.34,0.0,5.79,completed
O204496,3,28/03/2023,C53013,P1074,1,79.32,0.0,51.56,completed
O205317,2,2024-09-12,C53613,P1100,1,12.65,0.0,5.06,completed
O203181,1,2024-04-24,C52098,P1099,1,213.29999999999998,0.0,8.53,completed
O201078,2,2024-08-30,C50724,P1104,1,24.41,0.0,9.76,completed
O203105,1,2024-06-10,C52048,P1094,3,17.6,0.0,7.04,completed
O205815,3,23/07/2024,C53967,P1091,1,23.72,0.0,9.49,returned
O201970,1,"Mar 20, 2023",C51306,P1015,1,210.98,,182.85,completed
O200710,2,2023-02-23,C50494,P1015,1,210.98,10.0,182.85,completed
O203540,1,2024-11-20,C52354,P1109,1,31.74,15.0,20.91,completed
O203612,3,01/09/2024,C52394,P1057,-1,26.33,10.0,14.04,returned
O205422,1,2023-11-28,C53688,P1059,1,20.19,10.0,10.77,completed
O201039,2,2024-02-29,C50708,P1114,3,11.91,0.0,6.67,completed
O204476,1,2024-11-29,C52998,P1065,1,31.93,30.0,21.89,completed
O202779,1,2024-10-15,C51851,P1077,2,47.7,0.0,31.01,completed
O202594,4,2024-12-07,C51733,P1078,1,52.67,20.0,42.8,completed
O204530,1,2024-05-07,C53039,P1113,1,18.23,0.0,10.21,completed
O200056,1,2024-12-06,C50035,P1012,1,166.83,40.0,216.88,completed
O202346,1,2024-10-30,C51570,P1060,1,46.08,10.0,24.58,completed
O202858,4,2024-09-05,C51899,P1015,1,234.42,0.0,182.85,completed
O205293,2,2024-02-24,C53598,P1102,4,30.56,0.0,12.22,completed
O200048,1,2024-02-16,C50030,P1057,2,24.87,,14.04,completed
O202281,2,2023-11-10,C51520,P1113,1,17.32,5.0,10.21,completed
O201183,1,2023-09-18,C50783,P1041,3,71.64,0.0,44.42,completed
O201851,3,2024-07-26,C51219,P1044,1,52.71,5.0,34.4,completed
O204578,2,"Dec 11, 2024",C53067,P1032,1,32.26,20.0,25.0,completed
O204134,2,05/10/2024,C52738,P1063,1,35.63,0.0,17.1,completed
O201645,2,2024-12-02,C51065,P1098,1,109.80000000000001,10.0,4.88,completed
O203679,1,2023-01-14,C52442,P1107,2,9.94,20.0,4.97,completed
O203864,2,2024-01-31,C52558,P1044,3,55.48,0.0,34.4,completed
O201901,1,2023-09-24,C51258,P1116,3,18.83,0.0,10.54,completed
O205160,3,2024-06-10,C53504,P1103,1,13.4,15.0,6.3,completed
O200118,2,2024-07-08,C50085,P1005,2,61.99,0.0,48.35,completed
O203456,2,2023-11-30,C52291,P1015,1,187.54,20.0,182.85,completed
O200358,2,2024-09-28,C50265,P1067,4,28.31,0.0,13.59,returned
O201354,2,"Nov 24, 2024",C50888,P1078,-1,46.09,30.0,42.8,returned
O200291,3,2024-12-15,C50207,P1045,2,41.9,20.0,32.47,completed
O204633,4,2024-08-22,C53111,P1099,1,21.33,0.0,8.53,completed
O200564,1,2024-06-19,C50404,P1010,1,113.39,0.0,88.44,completed
O205648,1,2023-02-25,C53856,P1057,1,26.33,10.0,14.04,completed
O200873,4,2024-12-12,C50584,P1102,1,24.45,20.0,12.22,completed
O203616,3,2024-12-16,C52396,P1004,1,243.27,20.0,237.19,completed
O202284,2,2024-08-03,C51523,P1039,1,32.71,0.0,20.28,completed
O205495,1,2024-12-17,C53736,P1090,5,69.43,10.0,50.14,completed
O200738,2,2024-11-29,C50506,P1032,1,32.26,,25.0,completed
O203863,3,2024-05-17,C52558,P1077,3,47.7,0.0,31.01,
O203546,4,2024-08-13,C52359,P1112,1,27.63,0.0,15.47,completed
O200059,3,2024-09-22,C50035,P1117,1,27.56,0.0,15.43,returned
O201055,2,2024-11-23,C50710,P1104,1,21.97,10.0,9.76,returned
O201026,2,2023-07-10,C50700,P1117,3,27.56,0.0,15.43,completed
O204325,4,24/11/2024,C52878,P1088,1,54.68,,39.49,completed
O205602,2,2024-05-24,C53820,P1026,3,41.43,0.0,25.69,completed
O200155,2,2024-05-08,C50115,P1111,2,30.48,0.0,17.07,completed
O202545,2,2023-12-12,C51692,P1056,4,22.36,10.0,11.92,completed
O200778,1,2024-12-18,C50534,P1032,4,32.26,20.0,25.0,completed
O200579,1,31/08/2024,C50414,P1009,2,161.64,10.0,140.09,completed
O205560,2,2024-10-05,C53785,P1058,3,64.89,0.0,31.15,completed
O205700,1,28/06/2024,C53886,P1066,1,44.95,5.0,22.71,completed
O201195,1,2024-12-03,C50788,P1015,1,210.98,10.0,182.85,completed
O203894,2,"Nov 24, 2023",C52572,P1069,3,43.85,10.0,23.39,completed
O205822,1,2023-11-04,C53969,P1008,3,152.33,0.0,118.82,completed
O205344,2,2023-04-05,C53631,P1094,1,16.72,5.0,7.04,completed
O201628,5,2024-08-23,C51060,P1034,2,32.89,0.0,20.39,completed
O200261,3,2024-02-28,C50191,P1053,2,15.47,10.0,8.25,completed
O200796,1,"Sep 17, 2024",C50539,P1034,2,32.89,0.0,20.39,completed
O205546,2,2024-02-06,C53772,P1108,3,15.87,0.0,6.35,completed
O202812,1,2023-03-25,C51875,P1032,3,40.32,0.0,25.0,completed
O203956,1,2023-08-11,C52627,P1065,3,45.61,0.0,21.89,completed
O205518,4,"Nov 05, 2023",C53753,P1111,2,25.91,15.0,17.07,completed
O205541,2,2024-02-17,C53771,P1015,1,234.42,0.0,182.85,completed
O202713,3,2024-06-10,C51817,P1017,1,222.03,0.0,173.18,completed
O205124,4,2024-07-03,C53476,P1108,2,14.28,10.0,6.35,completed
O201590,2,2024-11-05,C51044,P1029,2,60.73,0.0,37.65,completed
O205775,3,2024-10-30,C53940,P1082,2,37.74,10.0,27.25,completed
O200202,4,16/12/2024,C50142,P1074,1,71.39,10.0,51.56,completed
O205064,2,2024-01-06,C53427,P1061,1,10.87,30.0,7.45,completed
O200075,1,2024-05-13,C50055,P1025,1,39.88,0.0,24.73,completed
O200618,1,04/05/2023,C50435,P1119,1,54.65,0.0,30.6,completed
O205365,5,2023-07-09,C53646,P1081,2,77.57,0.0,50.42,completed
O205288,3,2023-01-30,C53595,P1092,1,15.72,10.0,6.99,completed
O200650,2,2024-12-14,C50457,P1017,1,199.83,10.0,173.18,completed
O205785,2,"Dec 01, 2023",C53944,P1075,2,58.73,10.0,42.42,completed
O201108,1,"Feb 13, 2024",C50746,P1065,1,41.05,10.0,21.89,returned
O203772,1,2023-01-05,C52503,P1062,2,19.94,30.0,13.67,completed
O203306,1,04/07/2024,C52183,P1037,2,46.67,0.0,28.94,completed
O204202,4,2024-12-18,C52787,P1006,1,62.0,30.0,69.08,completed
O203020,5,12/12/2024,C51990,P1008,2,137.1,10.0,118.82,completed
O204360,3,19/03/2023,C52911,P1119,1,54.65,,30.6,completed
O201917,3,2024-06-08,C51268,P1058,1,64.89,0.0,31.15,completed
O203998,3,13/12/2024,C52652,P1108,2,11.11,30.0,6.35,completed
O203801,2,2024-05-11,C52516,P1034,1,32.89,0.0,20.39,completed
O201464,1,2024-03-14,C50962,P1062,1,28.48,0.0,13.67,completed
O203783,3,2023-10-09,C52509,P1015,3,222.7,5.0,182.85,completed
O200292,1,14/09/2024,C50207,P1099,1,21.33,0.0,,completed
O201731,2,2024-05-09,C51135,P1110,2,10.34,0.0,5.79,completed
O203334,2,2023-04-30,C52203,P1039,3,32.71,0.0,20.28,completed
O201507,3,19/07/2023,C50983,P1025,1,35.89,10.0,24.73,completed
O202836,3,18/06/2024,C51886,P1066,1,44.95,5.0,22.71,completed
O203139,1,2024-12-29,C52066,P1099,1,19.2,10.0,8.53,completed
O204982,3,21/08/2024,C53365,P1007,1,194.48,0.0,151.69,completed
O201905,2,2024-09-19,C51260,P1117,1,27.56,0.0,15.43,completed
O201277,3,2024-07-25,C50835,P1060,1,51.2,0.0,24.58,completed
O201630,1,2024-03-14,C51063,P1018,3,106.98,0.0,83.44,completed
O203930,2,2024-06-18,C52610,P1116,2,17.89,,10.54,completed
O200555,2,2024-12-04,C50401,P1014,2,303.27,10.0,262.84,completed
O201935,3,2024-03-30,C51277,P1077,1,47.7,0.0,31.01,completed
O204187,5,2023-10-17,C52773,P1036,1,86.88,0.0,,completed
O202883,1,2024-08-12,C51908,P1118,1,22.32,10.0,13.89,completed
O200984,2,2024-12-13,C50666,P1090,-2,46.28,40.0,50.14,returned
O202108,2,"Sep 05, 2023",C51407,P1037,2,46.67,0.0,28.94,completed
O204619,1,22/07/2024,C53102,P1037,2,46.67,0.0,28.94,completed
O200127,4,2023-06-22,C50092,P1030,1,55.15,10.0,37.99,completed
O205191,1,2024-09-30,C53522,P1067,1,28.31,0.0,13.59,completed
O200758,1,2024-04-24,C50518,P1081,1,77.57,0.0,50.42,completed
O203419,2,2024-11-19,C52263,P1050,1,34.14,0.0,16.39,completed
O202674,1,18/07/2024,C51795,P1093,5,13.81,10.0,6.14,completed
O205027,2,2024-08-06,C53397,P1030,2,61.28,0.0,37.99,returned
O200509,1,03/11/2024,C50367,P1019,1,264.48,10.0,229.22,completed
O202711,4,2023-11-30,C51817,P1067,1,19.82,30.0,13.59,completed
O205537,2,2024-11-21,C53765,P1098,1,12.2,0.0,4.88,completed
O201667,2,2024-03-04,C51071,P1091,1,23.72,0.0,9.49,completed
O204999,1,2024-10-07,C53378,P1015,1,234.42,0.0,182.85,completed
O205401,2,2023-08-13,C53675,P1105,3,12.51,0.0,5.0,completed
O204296,2,2024-12-07,C52859,P1074,2,63.46,20.0,51.56,completed
O200572,1,2023-10-05,C50411,P1005,1,61.99,0.0,48.35,completed
O205156,1,2023-04-17,C53504,P1074,1,71.39,10.0,51.56,completed
O200583,3,2023-11-23,C50416,P1062,1,19.94,30.0,13.67,completed
O200260,3,2024-11-27,C50189,P1114,1,10.72,10.0,6.67,completed
O204606,2,2024-10-16,C53090,P1023,1,355.1,0.0,276.98,completed
O202583,3,13/03/2024,C51724,P1041,1,71.64,0.0,44.42,completed
O204696,1,2024-10-08,C53160,P1030,2,61.28,0.0,37.99,completed
O201729,2,2023-09-25,C51135,P1002,1,92.08,10.0,79.8,completed
O200573,1,2024-05-20,C50411,P1033,2,38.24,0.0,23.71,completed
O204867,1,2024-09-01,C53277,P1068,1,26.9,0.0,12.91,completed
O203104,3,2024-12-07,C52046,P1111,3,24.38,20.0,17.07,completed
O203099,1,"Jun 21, 2024",C52043,P1021,2,147.38,10.0,127.73,completed
O205489,1,2023-10-25,C53730,P1043,1,35.42,0.0,21.96,completed
O204972,1,2024-12-31,C53351,P1084,1,48.91,0.0,31.79,completed
O202429,4,29/12/2024,C51617,P1045,2,52.37,0.0,32.47,completed
O204342,1,2023-03-11,C52895,P1081,1,77.57,0.0,50.42,completed
O202641,1,2024-12-07,C51769,P1011,1,205.82,30.0,229.34,completed
O201805,1,2023-12-10,C51201,P1109,1,29.87,20.0,20.91,completed
O204650,2,"Sep 22, 2024",C53122,P1015,5,234.42,0.0,182.85,completed
O200306,2,"Apr 13, 2024",C50221,P1023,4,319.59,10.0,276.98,completed
O203570,2,2024-12-09,C52366,P1051,1,26.4,30.0,18.11,completed
O204972,3,2024-12-31,C53351,P1065,2,45.61,,21.89,completed
O201178,2,2024-06-18,C50781,P1053,1,17.19,0.0,8.25,completed
O200101,1,2024-09-01,C50071,P1088,2,60.76,0.0,39.49,completed
O200672,1,2024-12-02,C50476,P1088,2,42.53,30.0,39.49,completed
O204408,1,2024-05-05,C52948,P1002,1,102.31,0.0,79.8,completed
O205520,4,2024-08-25,C53753,P1098,3,10.37,15.0,4.88,completed
O203997,1,26/12/2024,C52652,P1113,1,18.23,0.0,10.21,completed
O203679,2,2023-01-14,C52442,P1012,1,250.24,10.0,216.88,completed
O204430,2,2024-12-07,C52959,P1074,2,47.59,40.0,51.56,completed
O201760,4,2024-12-31,C51162,P1092,1,16.6,5.0,6.99,completed
O202811,3,2024-10-31,C51875,P1028,1,59.31,0.0,36.77,completed
O200788,3,2023-11-24,C50538,P1020,1,158.72,10.0,137.56,completed
O201260,1,04/01/2024,C50820,P1012,1,250.24,10.0,216.88,completed
O201022,2,2024-03-18,C50699,P1084,1,48.91,0.0,31.79,completed
O204939,4,2024-10-05,C53334,P1092,1,15.72,10.0,6.99,completed
O204931,6,2024-08-25,C53327,P1015,1,234.42,0.0,182.85,completed
O203878,4,2023-06-06,C52566,P1114,1,11.91,0.0,6.67,returned
O201614,3,2024-07-24,C51058,P1111,-1,30.48,0.0,17.07,returned
O205561,3,2024-10-13,C53788,P1016,1,113.0,0.0,88.14,completed
O204451,2,2024-07-25,C52977,P1096,1,10.19,0.0,4.08,completed
O204801,2,2024-09-19,C53240,P1054,1,27.25,5.0,13.77,completed
O203925,1,"Aug 27, 2024",C52605,P1031,2,144.15,0.0,89.37,completed
O202582,4,2024-10-16,C51722,P1093,1,15.34,0.0,6.14,
O200447,2,2024-05-27,C50321,P1091,1,23.72,0.0,9.49,completed
O205855,2,2024-05-24,C53988,P1024,2,166.5,0.0,129.87,completed
O205523,1,2024-06-01,C53755,P1052,1,44.0,0.0,21.12,completed
O202913,2,2023-11-03,C51926,P1034,1,32.89,0.0,20.39,completed
O201122,2,2024-12-01,C50753,P1057,1,23.41,20.0,14.04,completed
O205348,2,2024-05-28,C53634,P1015,2,210.98,10.0,182.85,completed
O205317,3,2024-09-12,C53613,P1032,1,40.32,0.0,25.0,completed
O202556,1,2024-12-27,C51705,P1027,1,64.47,0.0,39.97,completed
O205520,2,2024-08-25,C53753,P1013,4,187.98,0.0,146.62,completed
O203378,1,"Sep 26, 2023",C52229,P1113,1,18.23,0.0,10.21,completed
O202159,1,28/11/2024,C51437,P1016,1,79.1,30.0,88.14,completed
O201135,4,2024-05-12,C50759,P1031,1,144.15,0.0,89.37,completed
O202462,1,"Aug 16, 2024",C51636,P1027,1,64.47,0.0,39.97,completed
O204437,4,2023-07-14,C52965,P1029,1,60.73,0.0,37.65,completed
O201814,4,2024-09-26,C51203,P1051,1,37.72,0.0,18.11,completed
O205285,1,"Dec 08, 2024",C53592,P1020,1,123.45,30.0,137.56,completed
O202026,1,2024-11-23,C51348,P1097,1,7.5,30.0,4.28,completed
O201574,2,2024-06-24,C51037,P1114,5,11.31,5.0,6.67,completed
O201858,1,2024-06-30,C51222,P1050,1,34.14,0.0,16.39,completed
O203543,1,2024-11-17,C52357,P1010,2,113.39,0.0,88.44,completed
O200185,1,2024-11-29,C50137,P1013,1,131.59,30.0,146.62,completed
O200297,2,2024-08-27,C50211,P1105,4,12.51,0.0,5.0,completed
O204950,3,"Nov 23, 2023",C53338,P1001,1,128.61,40.0,167.19,completed
O205047,3,2023-06-04,C53406,P1031,1,129.74,10.0,89.37,completed
O205153,2,2024-03-09,C53499,P1084,1,48.91,0.0,31.79,completed
O205717,1,2023-01-31,C53901,P1088,1,60.76,0.0,39.49,completed
O205317,4,"Sep 12, 2024",C53613,P1034,2,32.89,0.0,20.39,completed
O202360,2,2024-11-02,C51574,P1112,3,27.63,0.0,15.47,completed
O200751,3,2023-09-19,C50514,P1070,1,30.38,0.0,14.58,completed
O204167,1,2023-07-16,C52755,P1039,3,29.44,10.0,20.28,completed
O201484,1,2023-08-08,C50972,P1022,3,105.95,15.0,97.23,completed
O201168,1,2024-12-29,C50778,P1044,1,55.48,0.0,34.4,completed
O201986,1,14/10/2024,C51319,P1019,1,293.87,0.0,229.22,completed
O203666,5,2024-08-10,C52433,P1004,1,304.09,0.0,237.19,completed
O201987,1,2024-12-13,C51319,P1071,4,11.19,40.0,8.95,completed
O202193,1,2024-12-30,C51464,P1033,1,38.24,0.0,23.71,completed
O202710,2,2023-10-23,C51817,P1008,1,152.33,0.0,118.82,completed
O204548,1,08/05/2024,C53052,P1058,2,64.89,0.0,31.15,completed
O204595,2,01/12/2024,C53080,P1092,1,12.23,30.0,6.99,completed
O203834,1,2023-11-25,C52536,P1011,3,235.22,20.0,,returned
O201843,1,2024-10-10,C51216,P1062,4,28.48,0.0,13.67,completed
O205256,4,2023-12-09,C53571,P1114,3,8.34,30.0,6.67,completed
O205188,2,2024-11-30,C53519,P1037,1,42.0,10.0,28.94,completed
O205484,2,2024-12-13,C53723,P1074,1,71.39,10.0,51.56,completed
O204549,1,2023-08-23,C53053,P1050,2,34.14,0.0,16.39,completed
O202274,2,2023-08-31,C51517,P1109,1,35.47,5.0,20.91,completed
O203415,3,15/11/2024,C52263,P1096,3,10.19,0.0,4.08,completed
O203605,1,2024-03-01,C52389,P1117,5,27.56,0.0,15.43,completed
O203844,1,2024-11-24,C52547,P1015,1,187.54,20.0,182.85,completed
O204840,3,2024-10-13,C53263,P1117,1,27.56,0.0,15.43,completed
O201225,2,2024-06-28,C50802,P1114,1,11.91,0.0,6.67,completed
O201812,1,18/12/2024,C51202,P1015,1,140.65,40.0,182.85,completed
O205484,1,2024-12-13,C53723,P1015,1,210.98,10.0,182.85,completed
O200150,6,2024-05-08,C50105,P1002,1,92.08,10.0,79.8,completed
O204985,1,2024-10-22,C53368,P1067,-3,28.31,0.0,13.59,returned
O200011,2,2023-09-23,C50004,P1002,2,102.31,0.0,79.8,completed
O200586,2,2023-02-26,C50418,P1110,1,9.31,10.0,5.79,completed
O200913,2,2023-12-10,C50614,P1100,1,10.12,20.0,5.06,completed
O203086,6,"Dec 20, 2024",C52030,P1034,1,19.73,40.0,20.39,completed
O203986,2,2023-12-04,C52646,P1077,1,33.39,30.0,31.01,completed
O203677,5,2024-10-04,C52442,P1092,1,15.72,10.0,6.99,completed
O201231,3,2024-08-09,C50806,P1080,1,48.36,5.0,33.09,completed
O205278,1,2024-04-02,C53588,P1063,3,35.63,0.0,17.1,completed
O201365,3,15/06/2024,C50893,P1061,1,15.53,0.0,7.45,completed
O204363,1,25/12/2023,C52911,P1052,4,44.0,0.0,21.12,completed
O203384,3,"Mar 19, 2024",C52232,P1029,3,60.73,0.0,37.65,completed
O200313,2,2024-05-21,C50230,P1014,1,336.97,0.0,262.84,completed
O200123,3,10/12/2024,C50086,P1011,1,176.42,40.0,229.34,completed
O200047,1,2024-11-20,C50028,P1112,1,26.25,5.0,15.47,completed
O200488,2,02/09/2024,C50357,P1015,1,234.42,0.0,182.85,completed
O201832,2,"Jul 07, 2024",C51211,P1050,1,32.43,5.0,16.39,completed
O200262,4,2024-04-23,C50191,P1047,1,44.12,10.0,23.53,completed
O202111,1,2024-12-21,C51407,P1032,1,34.27,15.0,25.0,completed
O203434,1,2023-12-25,C52274,P1062,1,28.48,,13.67,completed
O203557,1,2024-06-06,C52364,P1102,1,29.03,5.0,12.22,completed
O200527,1,08/12/2023,C50381,P1046,1,44.09,20.0,34.17,completed
O204917,1,2024-06-02,C53317,P1079,1,851.2,0.0,55.33,completed
O205762,3,2024-05-16,C53929,P1008,5,152.33,0.0,118.82,completed
O200604,3,2024-09-11,C50429,P1015,4,234.42,0.0,182.85,completed
O201864,3,"Nov 14, 2024",C51226,P1001,1,214.35,0.0,167.19,completed
O205223,1,15/09/2024,C53546,P1074,2,79.32,0.0,51.56,completed
O201870,1,2024-10-28,C51227,P1074,1,79.32,0.0,51.56,completed
O205223,4,15/09/2024,C53546,P1074,2,79.32,0.0,51.56,completed
O202512,2,2023-09-20,C51671,P1015,1,199.26,15.0,182.85,completed
O204426,6,"Dec 27, 2024",C52956,P1020,1,176.36,0.0,137.56,completed
O204587,1,"Jan 07, 2024",C53077,P1005,3,43.39,30.0,48.35,completed
O204285,1,2024-04-01,C52854,P1102,2,30.56,0.0,12.22,completed
O201877,2,2024-03-26,C51234,P1016,3,113.0,0.0,88.14,completed
O205118,2,2024-12-02,C53474,P1088,1,54.68,10.0,39.49,completed
