customer_id,signup_date,country,acquisition_channel,age
C52336,2021-03-23,Spain,Referral,18.0
C52337,2024-07-25,Netherlands,Paid Social,36.0
C52338,2021-08-05,Austria,Paid Social,42.0
C52339,2022-04-09,Germany,Paid Social,27.0
C52340,2021-01-13,France,Paid Social,61.0
C52341,2023-05-02,Germany,Email,48.0
C52342,2022-11-26,Germany,Email,18.0
C52343,2022-02-14,Italy,Direct,18.0
C52344,2023-05-10,Spain,Organic Search,26.0
C52345,2023-03-04,France,Email,57.0
C52346,2024-05-16,Germany,Organic Search,49.0
C52347,2024-09-20,Netherlands,Referral,57.0
C52348,2024-01-11,France,Email,38.0
C52349,2021-11-21,Austria,Paid Social,35.0
C52350,2022-09-27,Italy,Referral,23.0
C52351,2024-10-10,Germany,Paid Social,42.0
C52352,2021-09-02,Germany,Organic Search,36.0
C52353,2023-03-11,Germany,Paid Social,35.0
C52354,2024-11-07,Germany,Organic Search,57.0
C52355,2024-11-15,Germany,Direct,36.0
C52356,2023-03-17,Germany,Referral,54.0
C52357,2024-01-28,Germany,Referral,19.0
C52358,2023-05-17,Germany,Direct,70.0
C52359,2024-05-01,Germany,Referral,34.0
C52360,2021-04-08,Austria,Paid Social,46.0
C52361,2022-01-01,Germany,Organic Search,48.0
C52362,2023-11-28,Spain,Paid Social,32.0
C52363,2022-06-15,Germany,Direct,48.0
C52364,2024-01-26,GERMANY,Direct,48.0
C52365,2022-12-21,Germany,Referral,29.0
C52366,2024-09-14,Austria,Organic Search,30.0
C52367,2024-07-08,Germany,Organic Search,39.0
C52368,2023-07-03,France,Direct,37.0
C52369,2024-05-21,Germany,Organic Search,55.0
C52370,2022-08-19,Italy,Email,46.0
C52371,2023-07-05,Germany,Paid Social,37.0
C52372,2022-04-14,Germany,Organic Search,45.0
C52373,2024-08-19,Spain,Email,18.0
C52374,2024-07-12,Germany,Direct,31.0
C52375,2024-09-29,Germany,Referral,41.0
C52376,2024-09-05,Austria,Paid Social,51.0
C52377,2024-11-23,Germany,Paid Social,40.0
C52378,2022-06-08,Germany,Direct,55.0
C52379,2024-10-28,  France ,Email,48.0
C52380,2023-10-08,Germany,Paid Social,32.0
C52381,2023-04-01,Spain,Email,36.0
C52382,2023-09-25,Netherlands,Organic Search,
C52383,2022-12-08,NETHERLANDS,Organic Search,33.0
C52384,2022-09-16,Germany,Direct,56.0
C52385,2022-06-30,Netherlands,Email,25.0
C52386,2021-08-19,Netherlands,Organic Search,42.0
C52387,2023-07-08,Germany,Organic Search,47.0
C52388,2024-09-15,Spain,Direct,34.0
C52389,2023-12-16,France,Email,32.0
C52390,2023-08-08,Austria,Email,37.0
C52391,2023-04-10,Germany,Organic Search,48.0
C52392,2023-05-27,Germany,Direct,
C52393,2022-05-05,Netherlands,Direct,25.0
C52394,2024-07-12,Austria,Paid Social,52.0
C52395,2022-04-16,DE,Organic Search,43.0
C52396,2024-03-22,GERMANY,Email,50.0
C52397,2024-05-08,Austria,Referral,47.0
C52398,2023-10-13,GERMANY,Referral,64.0
C52399,2024-08-21,Germany,Direct,
C52400,2022-09-20,Netherlands,Email,29.0
C52401,2024-09-09,Germany,Paid Social,
C52402,2024-04-05,Germany,Paid Social,31.0
C52403,2024-06-17,Germany,Referral,33.0
C52404,2024-01-25,Spain,Organic Search,21.0
C52405,2024-08-05,Germany,Organic Search,35.0
C52406,2024-12-25,Netherlands,Email,45.0
C52407,2023-03-29,Italy,Paid Social,37.0
C52408,2024-07-03,NETHERLANDS,Referral,25.0
C52409,2024-04-21,France,Organic Search,20.0
C52410,2023-05-12,  France ,Paid Social,63.0
C52411,2024-10-23,Germany,Organic Search,42.0
C52412,2023-02-21,  Netherlands ,Email,28.0
C52413,2023-10-01,Italy,Referral,44.0
C52414,2021-10-12,Austria,Paid Social,64.0
C52415,2022-06-04,France,Paid Social,45.0
C52416,2024-07-30,GERMANY,Organic Search,18.0
C52417,2023-02-24,Spain,Email,70.0
C52418,2023-02-21,Germany,Direct,18.0
C52419,2022-07-08,Spain,Referral,36.0
C52420,2023-07-02,Germany,Organic Search,24.0
C52421,2024-06-24,Austria,Email,29.0
C52422,2024-09-22,AUSTRIA,Organic Search,41.0
C52423,2021-07-20,France,Organic Search,18.0
C52424,2023-10-13,Germany,Organic Search,37.0
C52425,2023-05-31,Spain,Organic Search,52.0
C52426,2023-11-28,Germany,Organic Search,28.0
C52427,2023-05-05,Germany,Referral,21.0
C52428,2023-02-27,France,Organic Search,36.0
C52429,2023-06-06,France,Referral,34.0
C52430,2023-10-21,Netherlands,Direct,31.0
C52431,2023-07-14,Germany,Email,24.0
C52432,2023-06-06,France,Paid Social,44.0
C52433,2024-07-07,Spain,Referral,45.0
C52434,2024-04-22,Germany,Organic Search,25.0
C52435,2022-12-07,France,Paid Social,27.0
C52436,2024-06-19,Netherlands,Paid Social,40.0
C52437,2024-08-12,Spain,Referral,26.0
C52438,2022-01-20,Netherlands,Referral,40.0
C52439,2023-10-22,Spain,Referral,56.0
C52440,2022-09-11,Germany,Email,37.0
C52441,2024-04-15,GERMANY,Paid Social,23.0
C52442,2022-06-26,Italy,Referral,43.0
C52443,2024-02-01,Spain,Direct,36.0
C52444,2022-07-24,DE,Paid Social,36.0
C52445,2023-07-26,France,Direct,44.0
C52446,2024-11-13,France,Direct,46.0
C52447,2023-02-03,Germany,Paid Social,38.0
C52448,2024-09-03,DE,Organic Search,
C52449,2024-12-19,Austria,Organic Search,63.0
C52450,2024-09-02,France,Referral,52.0
C52451,2022-02-13,Germany,Organic Search,48.0
C52452,2024-07-09,Germany,Paid Social,40.0
C52453,2021-04-10,Germany,Email,26.0
C52454,2023-02-20,AUSTRIA,Direct,52.0
C52455,2024-08-29,France,Referral,40.0
C52456,2024-02-21,Germany,Referral,31.0
C52457,2023-08-22,Netherlands,Paid Social,35.0
C52458,2023-02-12,Italy,Organic Search,26.0
C52459,2024-07-01,Germany,Email,51.0
C52460,2024-03-14,France,Organic Search,46.0
C52461,2023-06-02,France,Email,40.0
C52462,2024-09-20,GERMANY,Direct,37.0
C52463,2022-06-11,France,Email,30.0
C52464,2022-02-22,Netherlands,Email,18.0
C52465,2023-12-31,Germany,Email,21.0
C52466,2024-12-05,Germany,Referral,29.0
C52467,2022-07-11,Spain,Paid Social,27.0
C52468,2022-07-15,Germany,Paid Social,41.0
C52469,2021-12-23,Netherlands,Organic Search,48.0
C52470,2024-08-19,Netherlands,Email,36.0
C52471,2022-06-05,Spain,Organic Search,55.0
C52472,2023-07-16,Austria,Paid Social,29.0
C52473,2024-12-23,DE,Referral,36.0
C52474,2021-02-09,Netherlands,Organic Search,
C52475,2023-09-20,France,Email,51.0
C52476,2023-07-28,Germany,Organic Search,39.0
C52477,2024-06-26,Germany,Organic Search,40.0
C52478,2022-12-27,Germany,Organic Search,18.0
C52479,2023-03-16,Germany,Organic Search,27.0
C52480,2022-02-17,France,Direct,51.0
C52481,2024-04-17,Germany,Direct,18.0
C52482,2024-06-02,Germany,Email,54.0
C52483,2021-12-17,Germany,Email,44.0
C52484,2023-02-20,  Austria ,Referral,29.0
C52485,2024-09-20,France,Direct,28.0
C52486,2021-01-10,Austria,Paid Social,61.0
C52487,2022-10-02,France,Organic Search,55.0
C52488,2023-09-19,Spain,Email,37.0
C52489,2022-11-26,Austria,Direct,40.0
C52490,2022-08-21,Germany,Organic Search,30.0
C52491,2023-05-22,Italy,Paid Social,40.0
C52492,2022-03-15,Germany,Paid Social,30.0
C52493,2023-08-18,Netherlands,Paid Social,37.0
C52494,2024-03-11,AUSTRIA,Email,60.0
C52495,2023-10-13,  Germany ,Paid Social,37.0
C52496,2021-09-13,Netherlands,Direct,
C52497,2024-08-03,Germany,Referral,
C52498,2022-03-03,Germany,Organic Search,40.0
C52499,2024-05-13,Germany,Referral,29.0
C52500,2023-01-04,Germany,Referral,41.0
C52501,2024-05-31,Germany,Paid Social,19.0
C52502,2022-04-30,Netherlands,Paid Social,46.0
C52503,2022-03-25,France,Referral,
C52504,2023-07-08,  France ,Paid Social,39.0
C52505,2021-04-12,Netherlands,Organic Search,34.0
C52506,2022-06-03,Germany,Paid Social,59.0
C52507,2024-03-30,Germany,Organic Search,40.0
C52508,2024-07-27,Austria,Email,61.0
C52509,2021-08-15,Spain,Organic Search,45.0
C52510,2024-09-09,France,Email,55.0
C52511,2024-06-16,Germany,Paid Social,35.0
C52512,2024-08-28,AUSTRIA,Referral,42.0
C52513,2024-03-02,DE,Paid Social,53.0
C52514,2024-02-04,GERMANY,Direct,49.0
C52515,2023-08-13,Germany,Direct,44.0
C52516,2024-01-11,Germany,Organic Search,34.0
C52517,2024-10-16,Netherlands,Email,
C52518,2021-09-30,Spain,Organic Search,
C52519,2022-10-29,Netherlands,Referral,54.0
C52520,2021-07-25,Germany,Email,31.0
C52521,2024-11-09,Netherlands,Organic Search,29.0
C52522,2023-05-02,Spain,Organic Search,27.0
C52523,2024-02-06,France,Paid Social,48.0
C52524,2024-07-30,Austria,Referral,27.0
C52525,2024-12-23,Germany,Referral,48.0
C52526,2022-02-05,Germany,Organic Search,45.0
C52527,2024-06-18,NETHERLANDS,Organic Search,31.0
C52528,2024-09-15,France,Paid Social,57.0
C52529,2021-05-26,Italy,Email,20.0
C52530,2024-05-01,France,Organic Search,
C52531,2022-12-26,Germany,Paid Social,42.0
C52532,2024-01-07,Germany,Direct,18.0
C52533,2023-07-30,France,Paid Social,57.0
C52534,2022-07-31,Germany,Referral,50.0
C52535,2021-12-14,Austria,Paid Social,33.0
C52536,2021-11-05,Germany,Paid Social,26.0
C52537,2021-10-06,Germany,Email,19.0
C52538,2023-12-25,Netherlands,Organic Search,67.0
C52539,2022-12-21,Germany,Organic Search,27.0
C52540,2022-05-19,Netherlands,Direct,23.0
C52541,2024-02-24,France,Direct,41.0
C52542,2024-02-18,France,Referral,18.0
C52543,2023-08-30,Austria,Organic Search,26.0
C52544,2024-10-31,Austria,Organic Search,
C52545,2023-02-09,Spain,Organic Search,
C52546,2024-07-25,Germany,Direct,33.0
C52547,2021-08-01,Germany,Referral,38.0
C52548,2024-04-16,Austria,Paid Social,33.0
C52549,2024-12-21,Netherlands,Direct,37.0
C52550,2024-08-05,Netherlands,Organic Search,29.0
C52551,2023-10-18,France,Email,31.0
C52552,2023-12-13,Austria,Organic Search,31.0
C52553,2022-12-24,Germany,Organic Search,29.0
C52554,2024-02-10,France,Direct,51.0
C52555,2024-05-18,Germany,Direct,
C52556,2024-12-30,Germany,Organic Search,27.0
C52557,2023-07-03,Netherlands,Organic Search,24.0
C52558,2021-06-27,DE,Email,36.0
C52559,2023-11-07,Germany,Organic Search,64.0
C52560,2021-11-10,Spain,Email,26.0
C52561,2022-07-06,Austria,Email,36.0
C52562,2022-11-18,France,Organic Search,39.0
C52563,2024-04-07,Italy,Organic Search,37.0
C52564,2022-03-20,France,Organic Search,33.0
C52565,2022-02-13,Austria,Direct,52.0
C52566,2021-05-15,Germany,Paid Social,43.0
C52567,2024-09-01,Germany,Email,48.0
C52568,2024-02-26,Germany,Organic Search,45.0
C52569,2021-05-02,  Germany ,Email,49.0
C52570,2021-03-30,FRANCE,Organic Search,57.0
C52571,2023-09-23,Germany,Organic Search,54.0
C52572,2022-09-07,Netherlands,Referral,66.0
C52573,2023-11-08,Germany,Email,53.0
C52574,2023-04-18,Germany,Organic Search,30.0
C52575,2024-10-20,Italy,Paid Social,48.0
C52576,2022-09-15,NETHERLANDS,Direct,47.0
C52577,2024-02-10,Italy,Organic Search,61.0
C52578,2021-06-09,France,Organic Search,26.0
C52579,2024-11-20,Germany,Paid Social,45.0
C52580,2024-12-13,France,Organic Search,30.0
C52581,2024-04-15,France,Email,44.0
C52582,2023-05-28,Germany,Email,35.0
C52583,2022-05-25,Spain,Paid Social,44.0
C52584,2024-07-01,Netherlands,Email,21.0
C52585,2024-04-12,Austria,Paid Social,48.0
C52586,2022-05-28,France,Referral,40.0
C52587,2023-05-10,  Netherlands ,Organic Search,40.0
C52588,2023-05-25,GERMANY,Paid Social,61.0
C52589,2024-07-15,Italy,Email,33.0
C52590,2024-02-15,Germany,Paid Social,42.0
C52591,2023-12-31,Germany,Organic Search,39.0
C52592,2024-01-08,Germany,Paid Social,40.0
C52593,2022-08-18,  Netherlands ,Email,65.0
C52594,2023-01-20,Italy,Organic Search,39.0
C52595,2021-05-17,SPAIN,Email,31.0
C52596,2024-06-05,Netherlands,Referral,60.0
C52597,2023-04-15,Italy,Email,34.0
C52598,2023-04-23,Austria,Organic Search,19.0
C52599,2022-07-07,Germany,Referral,29.0
C52600,2022-05-06,Netherlands,Organic Search,23.0
C52601,2023-10-28,Germany,Direct,18.0
C52602,2022-06-15,Germany,Email,34.0
C52603,2021-07-05,Germany,Organic Search,
C52604,2024-05-15,Germany,Referral,52.0
C52605,2023-01-27,Italy,Paid Social,46.0
C52606,2023-02-01,Italy,Paid Social,45.0
C52607,2023-04-13,Germany,Paid Social,27.0
C52608,2024-07-04,Netherlands,Email,49.0
C52609,2022-11-06,Germany,Email,55.0
C52610,2024-05-05,Germany,Direct,43.0
C52611,2024-11-04,Germany,Organic Search,43.0
C52612,2024-01-20,Germany,Email,23.0
C52613,2023-04-14,Germany,Email,51.0
C52614,2024-04-25,Germany,Email,59.0
C52615,2023-05-19,Germany,Paid Social,42.0
C52616,2023-03-21,Germany,Paid Social,31.0
C52617,2023-08-13,Spain,Referral,36.0
C52618,2022-11-01,Germany,Organic Search,33.0
C52619,2021-10-08,Germany,Organic Search,34.0
C52620,2023-03-22,France,Paid Social,46.0
C52621,2021-11-20,Germany,Organic Search,41.0
C52622,2023-03-16,France,Organic Search,50.0
C52623,2023-09-21,Germany,Organic Search,42.0
C52624,2024-10-27,Netherlands,Email,28.0
C52625,2021-04-21,France,Direct,32.0
C52626,2023-12-06,Netherlands,Paid Social,31.0
C52627,2023-05-19,FRANCE,Organic Search,36.0
C52628,2021-03-06,France,Referral,60.0
C52629,2022-07-14,Germany,Organic Search,61.0
C52630,2021-11-08,  Germany ,Direct,48.0
C52631,2022-05-19,France,Email,39.0
C52632,2022-08-25,Germany,Organic Search,22.0
C52633,2023-03-03,Germany,Paid Social,41.0
C52634,2023-08-18,Netherlands,Paid Social,29.0
C52635,2021-01-04,GERMANY,Referral,58.0
C52636,2022-02-06,Germany,Organic Search,19.0
C52637,2021-09-14,  Netherlands ,Direct,43.0
C52638,2023-09-12,Germany,Referral,28.0
C52639,2022-11-18,Austria,Direct,38.0
C52640,2023-09-11,Italy,Direct,46.0
C52641,2022-05-28,ITALY,Organic Search,50.0
C52642,2021-03-18,France,Paid Social,37.0
C52643,2024-11-06,Germany,Referral,47.0
C52644,2021-10-17,Netherlands,Paid Social,30.0
C52645,2021-11-26,Netherlands,Organic Search,41.0
C52646,2022-01-06,Netherlands,Organic Search,50.0
C52647,2024-12-14,Germany,Organic Search,42.0
C52648,2023-12-02,Germany,Direct,32.0
C52649,2023-11-23,Germany,Paid Social,35.0
C52650,2024-12-19,GERMANY,Email,50.0
C52651,2021-09-02,Germany,Direct,25.0
C52652,2024-12-08,Italy,Organic Search,27.0
C52653,2022-04-26,Germany,Referral,45.0
C52654,2023-12-08,Netherlands,Organic Search,33.0
C52655,2023-03-29,Italy,Organic Search,21.0
C52656,2023-02-07,Germany,Organic Search,54.0
C52657,2024-10-27,FRANCE,Paid Social,25.0
C52658,2022-01-11,Netherlands,Paid Social,36.0
C52659,2024-12-29,Germany,Paid Social,
C52660,2023-01-31,France,Organic Search,34.0
C52661,2024-01-07,Austria,Organic Search,27.0
C52662,2024-12-01,  Austria ,Email,47.0
C52663,2021-06-18,Austria,Organic Search,39.0
C52664,2024-10-19,Italy,Referral,50.0
C52665,2023-10-04,Germany,Direct,31.0
C52666,2024-03-09,Austria,Email,64.0
C52667,2022-01-11,DE,Email,18.0
C52668,2023-08-23,Netherlands,Email,19.0
C52669,2024-02-04,Austria,Email,59.0
C52670,2023-05-17,Austria,Direct,44.0
C52671,2022-01-23,SPAIN,Direct,42.0
C52672,2022-07-05,Germany,Paid Social,
C52673,2024-08-13,Netherlands,Email,45.0
C52674,2021-04-16,Germany,Referral,42.0
C52675,2024-03-14,Netherlands,Organic Search,26.0
C52676,2024-12-31,Austria,Paid Social,48.0
C52677,2021-01-25,Austria,Email,46.0
C52678,2022-02-04,France,Email,55.0
C52679,2024-02-04,France,Paid Social,59.0
C52680,2021-06-24,Germany,Organic Search,42.0
C52681,2023-10-30,Germany,Organic Search,23.0
C52682,2024-02-15,Germany,Email,59.0
C52683,2023-10-28,Spain,Direct,26.0
C52684,2023-01-11,Germany,Direct,42.0
C52685,2024-03-01,ITALY,Paid Social,35.0
C52686,2023-11-05,Germany,Organic Search,33.0
C52687,2022-05-02,Austria,Referral,47.0
C52688,2023-09-29,France,Email,41.0
C52689,2024-09-09,Netherlands,Paid Social,44.0
C52690,2024-01-27,Netherlands,Paid Social,28.0
C52691,2023-06-06,Netherlands,Organic Search,36.0
C52692,2022-11-07,Spain,Referral,29.0
C52693,2021-08-27,France,Email,
C52694,2022-07-06,Germany,Paid Social,37.0
C52695,2021-02-06,Germany,Direct,60.0
C52696,2024-12-19,Netherlands,Email,35.0
C52697,2022-05-29,France,Direct,
C52698,2024-07-04,France,Paid Social,55.0
C52699,2022-02-19,Netherlands,Paid Social,43.0
C52700,2022-09-08,Germany,Direct,36.0
C52701,2023-03-26,AUSTRIA,Direct,33.0
C52702,2022-11-11,Austria,Direct,27.0
C52703,2024-06-17,  Austria ,Referral,61.0
C52704,2024-11-22,Austria,Paid Social,39.0
C52705,2024-09-03,Spain,Organic Search,18.0
C52706,2022-01-20,Netherlands,Paid Social,42.0
C52707,2024-05-25,Italy,Direct,52.0
C52708,2022-01-09,Germany,Paid Social,40.0
C52709,2024-10-10,Netherlands,Referral,27.0
C52710,2023-08-04,Austria,Direct,26.0
C52711,2022-11-29,France,Direct,27.0
C52712,2022-01-27,Germany,Direct,
C52713,2021-02-08,France,Email,37.0
C52714,2022-07-12,Germany,Paid Social,18.0
C52715,2024-10-11,Spain,Direct,43.0
C52716,2024-06-16,  GERMANY ,Organic Search,40.0
C52717,2024-12-03,Germany,Organic Search,33.0
C52718,2021-09-30,France,Direct,26.0
C52719,2023-11-02,Germany,Email,25.0
C52720,2022-07-27,Germany,Paid Social,51.0
C52721,2023-09-04,France,Organic Search,41.0
C52722,2022-11-05,  France ,Paid Social,44.0
C52723,2022-09-08,Germany,Direct,41.0
C52724,2023-10-11,Netherlands,Email,42.0
C52725,2022-03-19,DE,Paid Social,32.0
C52726,2023-06-02,Austria,Email,36.0
C52727,2024-01-09,DE,Direct,52.0
C52728,2021-11-29,Germany,Direct,55.0
C52729,2024-10-27,Italy,Paid Social,23.0
C52730,2023-07-20,France,Email,36.0
C52731,2024-07-08,  Germany ,Organic Search,48.0
C52732,2024-01-13,Spain,Paid Social,61.0
C52733,2024-03-15,Germany,Organic Search,59.0
C52734,2024-03-22,Austria,Paid Social,28.0
C52735,2024-09-02,Netherlands,Email,53.0
C52736,2023-11-27,Italy,Paid Social,39.0
C52737,2022-08-31,Italy,Organic Search,51.0
C52738,2021-09-27,Germany,Organic Search,47.0
C52739,2023-11-19,Austria,Organic Search,23.0
C52740,2021-07-10,Germany,Email,45.0
C52741,2022-06-30,Netherlands,Organic Search,50.0
C52742,2021-06-26,Netherlands,Organic Search,38.0
C52743,2023-09-11,Germany,Direct,35.0
C52744,2022-02-03,Germany,Organic Search,19.0
C52745,2023-11-24,Germany,Direct,46.0
C52746,2024-06-09,Germany,Email,41.0
C52747,2024-07-11,Germany,Email,27.0
C52748,2022-10-19,Spain,Email,34.0
C52749,2023-09-11,France,Organic Search,40.0
C52750,2023-09-28,Austria,Referral,31.0
C52751,2023-06-07,Spain,Referral,38.0
C52752,2024-01-14,Austria,Paid Social,18.0
C52753,2022-05-07,Germany,Referral,54.0
C52754,2024-12-12,Spain,Paid Social,38.0
C52755,2021-09-24,Austria,Direct,25.0
C52756,2024-07-18,Austria,Referral,18.0
C52757,2023-11-04,Spain,Organic Search,50.0
C52758,2022-07-06,Netherlands,Direct,45.0
C52759,2024-04-22,France,Direct,41.0
C52760,2021-08-23,Spain,Referral,48.0
C52761,2024-05-23,France,Organic Search,48.0
C52762,2023-10-31,Austria,Referral,40.0
C52763,2021-10-22,  Germany ,Email,35.0
C52764,2021-08-12,Germany,Paid Social,33.0
C52765,2024-04-28,France,Direct,43.0
C52766,2022-09-23,Germany,Email,55.0
C52767,2024-09-16,Italy,Direct,37.0
C52768,2024-05-10,Germany,Email,56.0
C52769,2024-03-02,Austria,Organic Search,42.0
C52770,2022-08-31,Germany,Direct,43.0
C52771,2024-03-14,Italy,Email,67.0
C52772,2024-11-13,Germany,Paid Social,58.0
C52773,2021-09-09,GERMANY,Paid Social,58.0
C52774,2022-11-14,Germany,Organic Search,28.0
C52775,2022-06-19,France,Email,64.0
C52776,2023-02-20,Italy,Paid Social,37.0
C52777,2024-04-19,Italy,Direct,35.0
C52778,2023-06-09,Germany,Direct,18.0
C52779,2023-10-08,France,Referral,42.0
C52780,2022-10-26,Germany,Organic Search,
C52781,2021-12-26,France,Email,43.0
C52782,2022-08-12,Netherlands,Organic Search,24.0
C52783,2024-08-18,Germany,Referral,60.0
C52784,2023-11-14,Netherlands,Paid Social,45.0
C52785,2023-01-29,Spain,Direct,65.0
C52786,2024-06-08,DE,Paid Social,26.0
C52787,2021-07-05,Germany,Organic Search,
C52788,2022-07-22,Germany,Direct,18.0
C52789,2022-06-11,Germany,Paid Social,40.0
C52790,2024-12-18,Germany,Direct,30.0
C52791,2024-03-11,Netherlands,Direct,33.0
C52792,2023-12-02,Germany,Paid Social,32.0
C52793,2021-01-17,Austria,Paid Social,27.0
C52794,2022-03-21,Spain,Email,23.0
C52795,2023-12-23,Italy,Referral,33.0
C52796,2023-01-31,Netherlands,Direct,
C52797,2024-10-21,GERMANY,Paid Social,52.0
C52798,2024-05-13,Germany,Referral,42.0
C52799,2023-05-05,Germany,Organic Search,52.0
C52800,2024-04-26,Italy,Email,20.0
C52801,2024-12-08,ITALY,Referral,33.0
C52802,2023-05-23,  Germany ,Direct,47.0
C52803,2023-12-31,  Germany ,Paid Social,42.0
C52804,2024-10-15,France,Paid Social,28.0
C52805,2022-07-13,Germany,Organic Search,49.0
C52806,2024-09-14,Italy,Organic Search,32.0
C52807,2021-09-23,Germany,Paid Social,29.0
C52808,2024-01-06,Germany,Direct,44.0
C52809,2024-06-01,France,Paid Social,38.0
C52810,2023-11-28,GERMANY,Paid Social,32.0
C52811,2023-07-07,  Germany ,Referral,31.0
C52812,2023-12-02,Spain,Organic Search,25.0
C52813,2022-01-16,Germany,Organic Search,33.0
C52814,2022-05-17,Netherlands,Direct,51.0
C52815,2022-08-17,Germany,Organic Search,41.0
C52816,2023-11-09,Germany,Paid Social,50.0
C52817,2023-04-27,Germany,Email,44.0
C52818,2022-07-06,Germany,Organic Search,31.0
C52819,2024-09-10,Germany,Organic Search,18.0
C52820,2023-01-23,Germany,Organic Search,27.0
C52821,2023-05-03,Austria,Paid Social,30.0
C52822,2023-03-15,Austria,Direct,29.0
C52823,2022-03-16,Italy,Paid Social,50.0
C52824,2024-04-07,  France ,Paid Social,50.0
C52825,2023-05-06,Netherlands,Paid Social,65.0
C52826,2021-02-22,Netherlands,Direct,29.0
C52827,2024-11-28,GERMANY,Organic Search,57.0
C52828,2024-07-05,DE,Direct,57.0
C52829,2024-03-30,France,Paid Social,
C52830,2024-08-27,Austria,Direct,44.0
C52831,2024-10-04,France,Paid Social,53.0
C52832,2022-12-01,Germany,Organic Search,37.0
C52833,2023-11-24,Italy,Paid Social,36.0
C52834,2023-11-22,Germany,Organic Search,30.0
C52835,2022-08-13,ITALY,Referral,18.0
C52836,2022-05-28,Austria,Email,39.0
C52837,2021-10-29,Spain,Email,29.0
C52838,2024-01-19,Austria,Organic Search,25.0
C52839,2024-05-30,Germany,Email,43.0
C52840,2024-05-09,Netherlands,Paid Social,21.0
C52841,2022-10-30,Austria,Direct,48.0
C52842,2022-04-28,Austria,Referral,44.0
C52843,2023-05-13,Germany,Email,33.0
C52844,2023-09-09,Germany,Direct,37.0
C52845,2024-10-16,Germany,Email,24.0
C52846,2024-09-02,France,Email,47.0
C52847,2024-10-13,France,Organic Search,40.0
C52848,2024-08-09,Spain,Email,41.0
C52849,2024-11-28,Austria,Paid Social,44.0
C52850,2023-05-29,Netherlands,Organic Search,30.0
C52851,2021-05-22,Germany,Referral,20.0
C52852,2021-08-21,France,Organic Search,49.0
C52853,2023-02-15,Germany,Email,46.0
C52854,2022-07-28,Germany,Organic Search,32.0
C52855,2022-02-21,Germany,Paid Social,
C52856,2024-11-17,Germany,Direct,53.0
C52857,2022-04-10,Germany,Organic Search,52.0
C52858,2024-11-23,FRANCE,Email,31.0
C52859,2024-05-08,Germany,Email,20.0
C52860,2023-12-29,Germany,Direct,
C52861,2024-02-06,Germany,Organic Search,34.0
C52862,2022-11-22,Netherlands,Referral,56.0
C52863,2024-01-04,  France ,Paid Social,29.0
C52864,2022-03-25,  Germany ,Paid Social,31.0
C52865,2024-11-03,Germany,Paid Social,31.0
C52866,2022-10-07,Italy,Paid Social,32.0
C52867,2022-07-24,Netherlands,Paid Social,38.0
C52868,2024-03-16,Netherlands,Organic Search,23.0
C52869,2024-01-15,  France ,Paid Social,51.0
C52870,2023-05-10,Austria,Email,36.0
C52871,2023-12-19,SPAIN,Paid Social,68.0
C52872,2022-02-01,Germany,Organic Search,24.0
C52873,2024-02-03,Netherlands,Paid Social,57.0
C52874,2022-08-18,DE,Paid Social,55.0
C52875,2022-08-22,Netherlands,Email,33.0
C52876,2022-02-06,Germany,Direct,33.0
C52877,2022-11-23,Germany,Email,27.0
C52878,2022-11-21,  Italy ,Email,27.0
C52879,2023-05-14,Spain,Organic Search,38.0
C52880,2022-04-01,Germany,Direct,38.0
C52881,2022-04-06,Italy,Paid Social,19.0
C52882,2023-09-02,  Germany ,Paid Social,66.0
C52883,2021-12-01,France,Organic Search,35.0
C52884,2024-02-21,Spain,Organic Search,39.0
C52885,2024-11-08,Germany,Referral,
C52886,2023-04-07,France,Organic Search,35.0
C52887,2024-09-28,Netherlands,Organic Search,34.0
C52888,2021-09-25,Germany,Organic Search,38.0
C52889,2021-05-10,France,Direct,38.0
C52890,2024-03-27,Germany,Referral,48.0
C52891,2024-05-09,Netherlands,Direct,
C52892,2024-08-01,Germany,Direct,46.0
C52893,2021-06-16,GERMANY,Direct,38.0
C52894,2024-05-25,Austria,Paid Social,41.0
C52895,2023-01-27,Germany,Organic Search,35.0
C52896,2022-10-10,France,Paid Social,50.0
C52897,2022-02-27,Austria,Organic Search,42.0
C52898,2024-12-28,Austria,Email,36.0
C52899,2021-07-03,Germany,Organic Search,36.0
C52900,2024-07-16,Spain,Organic Search,37.0
C52901,2023-12-27,Austria,Email,38.0
C52902,2024-04-11,  Germany ,Organic Search,37.0
C52903,2024-03-17,Austria,Organic Search,31.0
C52904,2024-08-17,Austria,Organic Search,47.0
C52905,2022-03-20,  Netherlands ,Email,48.0
C52906,2021-01-03,FRANCE,Organic Search,59.0
C52907,2023-11-10,Austria,Organic Search,31.0
C52908,2022-12-25,ITALY,Organic Search,46.0
C52909,2021-11-20,France,Referral,18.0
C52910,2022-03-24,Austria,Organic Search,
C52911,2022-11-22,Austria,Organic Search,21.0
C52912,2021-07-20,Spain,Direct,
C52913,2021-06-16,Italy,Direct,42.0
C52914,2024-10-13,Germany,Organic Search,31.0
C52915,2022-10-23,Germany,Organic Search,29.0
C52916,2024-12-15,Netherlands,Organic Search,32.0
C52917,2024-11-28,France,Email,47.0
C52918,2021-12-29,France,Organic Search,27.0
C52919,2024-03-20,Austria,Direct,37.0
